Date,64_AGG_IrrigDemand,64_AGG_IrrigSupply,64_AGG_IrrigShortage,64_AGG_IrrigSupDirectFlow,64_AGG_MunDemand,64_AGG_MunSupply,64_AGG_MunShortage,6400522_D_IrrigDemand,6400522_D_IrrigSupply,6400522_D_IrrigShortage,6400522_D_IrrigSupDirectFlow,6400511_I_IrrigDemand,6400511_I_IrrigSupply,6400511_I_IrrigShortage,6400511_I_IrrigSupDirectFlow,6400525_IrrigDemand,6400525_IrrigSupply,6400525_IrrigShortage,6400525_IrrigSupDirectFlow,6400584_IrrigDemand,6400584_IrrigSupply,6400584_IrrigShortage,6400584_IrrigSupDirectFlow,6400520_IrrigDemand,6400520_IrrigSupply,6400520_IrrigShortage,6400520_IrrigSupDirectFlow,6400502_IrrigDemand,6400502_IrrigSupply,6400502_IrrigShortage,6400502_IrrigSupDirectFlow,6400524_IrrigDemand,6400524_IrrigSupply,6400524_IrrigShortage,6400524_IrrigSupDirectFlow,6400542_IrrigDemand,6400542_IrrigSupply,6400542_IrrigShortage,6400542_IrrigSupDirectFlow,6400533_IrrigDemand,6400533_IrrigSupply,6400533_IrrigShortage,6400533_IrrigSupDirectFlow,6400504_IrrigDemand,6400504_IrrigSupply,6400504_IrrigShortage,6400504_IrrigSupDirectFlow,6400516_IrrigDemand,6400516_IrrigSupply,6400516_IrrigShortage,6400516_IrrigSupDirectFlow,6400514_IrrigDemand,6400514_IrrigSupply,6400514_IrrigShortage,6400514_IrrigSupDirectFlow,6400599_IrrigDemand,6400599_IrrigSupply,6400599_IrrigShortage,6400599_IrrigSupDirectFlow,6400531_IrrigDemand,6400531_IrrigSupply,6400531_IrrigShortage,6400531_IrrigSupDirectFlow,6400508_IrrigDemand,6400508_IrrigSupply,6400508_IrrigShortage,6400508_IrrigSupDirectFlow,6400535_IrrigDemand,6400535_IrrigSupply,6400535_IrrigShortage,6400535_IrrigSupDirectFlow,6400503_IrrigDemand,6400503_IrrigSupply,6400503_IrrigShortage,6400503_IrrigSupDirectFlow,6400530_IrrigDemand,6400530_IrrigSupply,6400530_IrrigShortage,6400530_IrrigSupDirectFlow,6400528_IrrigDemand,6400528_IrrigSupply,6400528_IrrigShortage,6400528_IrrigSupDirectFlow
1972-06,32384.0000,35193.6814,252.5985,24817.0001,,,,1491.0000,1548.9285,0.0000,1491.0000,6069.0000,6638.5093,0.0000,0.0000,377.0000,377.0000,0.0000,377.0000,103.0000,0.0000,103.0000,0.0000,3525.0000,3759.3567,0.0000,3525.0000,517.0000,516.9999,.0001,0.0000,894.0001,923.0308,0.0000,894.0001,68.0000,0.0000,68.0000,0.0000,4261.0000,4603.9932,0.0000,4261.0000,706.0001,1015.3023,0.0000,706.0001,1184.9999,1278.7212,0.0000,932.0000,246.0000,246.0000,0.0000,246.0000,160.0000,78.4015,81.5985,0.0000,1767.0000,1952.2297,0.0000,1767.0000,1995.0000,2260.9368,0.0000,1995.0000,2446.0000,2886.5891,0.0000,2446.0000,360.0000,381.5174,0.0000,106.0000,1669.0000,1809.0615,0.0000,1526.0000,4545.0000,4917.1035,0.0000,4545.0000
1972-07,40567.0006,42231.7185,167.0001,26982.0005,,,,1048.0001,1169.7933,0.0000,751.0000,7311.0000,7652.5918,0.0000,0.0000,362.0000,362.0000,0.0000,362.0000,91.0000,0.0000,91.0000,0.0000,4649.0000,4793.1748,0.0000,4649.0000,276.0000,276.0000,0.0000,65.0000,1460.0000,1515.0721,0.0000,1460.0000,65.0000,0.0000,65.0000,0.0000,6593.0005,6879.1626,0.0000,6593.0005,649.0000,648.9999,.0001,0.0000,1154.0000,1154.0000,0.0000,756.9999,248.0000,252.4702,0.0000,248.0000,276.0000,265.0000,11.0000,0.0000,1961.0001,2115.2009,0.0000,1961.0001,2957.0000,2957.0000,0.0000,0.0000,2546.0000,2912.4534,0.0000,2546.0000,716.0000,716.0000,0.0000,716.0000,1912.9999,1913.0001,0.0000,582.0000,6292.0000,6649.7993,0.0000,6292.0000
1972-08,33761.9996,34375.3364,124.0000,19103.9997,,,,872.0000,942.7498,0.0000,859.0000,7146.0000,7246.9463,0.0000,0.0000,243.0000,243.0000,0.0000,243.0000,71.0000,0.0000,71.0000,0.0000,3957.9998,3993.0437,0.0000,3957.9998,279.0000,279.0000,0.0000,279.0000,1115.0000,1139.1285,0.0000,1115.0000,53.0000,0.0000,53.0000,0.0000,4625.0000,4776.6978,0.0000,4625.0000,2025.9999,2025.9999,0.0000,0.0000,933.0000,933.0000,0.0000,656.0000,176.0000,178.3931,0.0000,176.0000,338.0000,338.0000,0.0000,0.0000,1427.0000,1471.7118,0.0000,1427.0000,2738.0000,2738.0000,0.0000,0.0000,1929.0000,1929.0000,.0000,1803.0000,640.0000,640.0000,0.0000,640.0000,1197.0000,1197.0000,0.0000,17.0000,3996.0000,4303.6655,0.0000,3306.0000
1972-09,29177.9998,29381.2856,128.0000,17523.9998,,,,1173.0000,1173.0000,0.0000,1123.0000,6131.0000,6184.1846,0.0000,0.0000,250.0000,250.0000,.0000,250.0000,75.0000,0.0000,75.0000,0.0000,3300.0000,3300.0000,0.0000,2658.0000,207.0000,207.0000,0.0000,189.0000,978.0001,983.1288,0.0000,978.0001,53.0000,0.0000,53.0000,0.0000,3776.9998,3880.9758,0.0000,3776.9998,2060.0000,2060.0000,0.0000,421.0000,974.0000,974.0000,0.0000,663.0000,171.0000,171.0000,.0000,127.0000,216.0000,216.0000,0.0000,0.0000,1517.0000,1517.0000,0.0000,1517.0000,1640.0000,1640.0000,0.0000,1132.0000,1587.9999,1587.9999,0.0000,955.0000,465.0000,465.0000,0.0000,465.0000,993.0001,993.0001,0.0000,124.0000,3610.0000,3778.9963,0.0000,3145.0000
1972-10,4841.0001,5157.3437,57.0000,2702.0000,,,,188.0000,196.5597,0.0000,10.0000,1088.0000,1244.8055,0.0000,0.0000,56.0000,67.8480,0.0000,56.0000,25.0000,0.0000,25.0000,0.0000,518.0000,578.2785,0.0000,65.0000,73.0000,73.0000,.0000,12.0000,81.0000,92.1465,0.0000,81.0000,32.0000,0.0000,32.0000,0.0000,520.0001,597.4674,0.0000,520.0001,0.0000,0.0000,0.0000,0.0000,356.0000,356.0000,0.0000,187.0000,79.0000,79.0000,0.0000,17.0000,33.0000,33.0000,0.0000,0.0000,329.0000,370.8041,0.0000,329.0000,184.0000,184.0000,0.0000,184.0000,332.0000,332.0000,0.0000,332.0000,89.0000,94.4339,0.0000,89.0000,166.0000,166.0000,0.0000,166.0000,692.0000,692.0000,.0000,653.9999
1972-11,0.0000,.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000
1972-12,0.0000,.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1973-01,0.0000,.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1973-02,0.0000,.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000
1973-03,0.0000,.0000,0.0000,0.0000,,,,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000
1973-04,1491.0000,1466.6441,30.0000,1034.0000,,,,33.0000,33.0001,0.0000,33.0000,427.0000,427.0000,.0000,0.0000,0.0000,.0000,0.0000,0.0000,13.0000,0.0000,13.0000,0.0000,89.0000,89.0000,0.0000,89.0000,56.0000,56.0000,0.0000,56.0000,10.0000,10.0000,.0000,10.0000,17.0000,0.0000,17.0000,0.0000,150.0000,150.0005,0.0000,150.0000,0.0000,0.0000,0.0000,0.0000,139.0000,141.6487,0.0000,139.0000,31.0000,31.1355,0.0000,31.0000,0.0000,0.0000,0.0000,0.0000,83.0000,83.0000,0.0000,83.0000,93.0000,93.0000,0.0000,93.0000,68.0000,68.0000,0.0000,68.0000,60.0000,62.8403,0.0000,60.0000,9.0000,9.0192,0.0000,9.0000,213.0000,213.0000,0.0000,213.0000
1973-05,27171.0002,27022.1841,166.5278,19908.0005,,,,1234.0001,1234.0001,0.0000,1234.0001,6886.0000,6886.0005,0.0000,0.0000,243.0000,243.0000,0.0000,243.0000,107.0000,0.0000,107.0000,0.0000,3740.0000,3740.0000,.0000,3740.0000,315.0000,315.0000,0.0000,221.0000,607.0000,607.0000,0.0000,607.0000,50.0000,0.0000,50.0000,0.0000,3336.0000,3336.0120,0.0000,3336.0002,0.0000,.0000,0.0000,0.0000,955.0000,972.6992,0.0000,955.0000,142.0000,142.0000,0.0000,66.0000,50.0000,40.4722,9.5278,0.0000,1238.0000,1238.0000,0.0000,1238.0000,923.0000,923.0000,0.0000,923.0000,2645.0000,2645.0000,0.0000,2645.0000,206.0000,206.0000,.0000,206.0000,1467.9999,1467.9999,0.0000,1467.9999,3026.0002,3026.0002,0.0000,3026.0002
1973-06,33288.0001,35748.0044,308.7626,25373.0001,,,,1471.0000,1550.5685,0.0000,1471.0000,7259.0000,7874.3145,0.0000,0.0000,360.0000,360.0000,0.0000,360.0000,122.0000,0.0000,122.0000,0.0000,3669.0000,3965.9111,0.0000,3669.0000,840.0000,840.0000,.0000,657.0000,854.0000,895.5425,0.0000,854.0000,83.0000,0.0000,83.0000,0.0000,3894.0000,4355.7539,0.0000,3894.0000,224.0000,223.9999,.0001,224.0000,1351.0000,1384.8359,0.0000,1351.0000,229.0000,229.0000,0.0000,134.0000,173.0000,69.2374,103.7626,0.0000,1563.0001,1690.0428,0.0000,1563.0001,2523.0000,2612.6729,0.0000,2523.0000,2249.0000,2722.0413,0.0000,2249.0000,561.0000,569.3937,0.0000,561.0000,1586.0000,1761.1553,0.0000,1586.0000,4277.0000,4643.5347,0.0000,4277.0000
1973-07,49704.9996,50778.7441,169.0000,39001.6378,,,,1425.0000,1513.1199,0.0000,1425.0000,9298.0000,9833.6943,0.0000,0.0000,416.0000,416.0000,0.0000,416.0000,96.0000,0.0000,96.0000,0.0000,5404.0000,5499.6978,0.0000,5404.0000,607.9999,607.9999,0.0000,327.0000,1600.0000,1617.2129,0.0000,1600.0000,73.0000,0.0000,73.0000,0.0000,7408.0000,7494.3638,0.0000,7408.0000,3748.9998,3748.9998,0.0000,3748.9998,1493.0001,1515.6860,0.0000,1493.0001,199.0000,199.0000,.0000,90.0000,300.0000,300.0000,0.0000,0.0000,1765.0000,1765.0000,0.0000,1765.0000,3591.0002,3591.0002,0.0000,3591.0002,2834.0000,3174.8054,0.0000,2834.0000,778.0000,778.0000,0.0000,778.0000,2272.0000,2272.0000,0.0000,1768.0000,6395.9995,6452.1641,0.0000,6353.6377
1973-08,59807.0005,59014.0931,2075.8238,37421.6425,,,,1719.0000,1893.7889,0.0000,1719.0001,11938.0000,12431.0967,0.0000,0.0000,506.0000,499.5941,6.4060,499.5941,133.0000,0.0000,133.0000,0.0000,6827.0005,7068.8818,0.0000,6827.0005,387.0000,387.0000,0.0000,266.0000,2115.0000,2183.3201,0.0000,2115.0000,78.0000,0.0000,78.0000,0.0000,9068.0000,9365.6641,0.0000,8632.9854,2624.0000,2624.0000,0.0000,0.0000,1870.0000,1877.1656,0.0000,1870.0000,291.0000,291.0000,0.0000,291.0000,445.0000,242.0000,203.0000,0.0000,2432.0000,2432.0000,0.0000,2432.0000,3987.0000,3665.9443,321.0557,0.0000,3697.0000,3697.0000,.0000,3074.4250,881.0000,881.0000,0.0000,881.0000,2945.0000,2944.9998,.0002,2459.9998,7864.0000,6529.6377,1334.3619,6353.6377
1973-09,12569.9996,12680.3775,49.0000,9289.9999,,,,407.0000,407.0000,0.0000,407.0000,2023.9998,2063.4612,0.0000,0.0000,54.0000,54.0000,.0000,54.0000,26.0000,0.0000,26.0000,0.0000,1359.0000,1365.0509,0.0000,1359.0000,91.0000,91.0000,0.0000,0.0000,451.0000,463.1318,0.0000,451.0000,23.0000,0.0000,23.0000,0.0000,1800.0000,1887.6780,0.0000,1800.0000,1150.0000,1150.0000,.0000,641.0000,388.0000,396.8884,0.0000,388.0000,62.0000,62.0000,0.0000,62.0000,154.0000,154.0000,0.0000,0.0000,586.0000,591.1675,0.0000,586.0000,864.0000,864.0000,0.0000,864.0000,830.9999,830.9999,0.0000,830.9999,205.0000,205.0000,0.0000,205.0000,559.0000,559.0000,.0000,239.0000,1535.9999,1535.9999,0.0000,1403.0000
1973-10,6270.0000,6681.9761,87.0000,4649.0001,,,,251.0000,299.3874,0.0000,251.0000,1493.9999,1709.0748,0.0000,0.0000,59.0000,71.0720,0.0000,59.0000,42.0000,0.0000,42.0000,0.0000,739.0001,843.4229,0.0000,739.0001,114.0000,119.9223,0.0000,114.0000,94.0000,106.9478,0.0000,94.0000,45.0000,0.0000,45.0000,0.0000,626.0000,719.0781,0.0000,626.0000,0.0000,0.0000,0.0000,0.0000,497.0000,497.0000,0.0000,497.0000,118.0000,118.0000,0.0000,118.0000,40.0000,40.0000,0.0000,0.0000,381.0000,381.0000,0.0000,381.0000,230.0000,230.0000,0.0000,230.0000,417.0000,417.0000,0.0000,417.0000,122.0000,129.0708,0.0000,122.0000,172.0000,172.0000,0.0000,172.0000,829.0000,829.0000,0.0000,829.0000
1973-11,18.0000,19.5992,.0000,14.0000,,,,0.0000,0.0000,0.0000,0.0000,4.0000,4.8155,0.0000,0.0000,1.0000,1.4080,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,2.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3.3758,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,2.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,.0000,2.0000,3.0000,3.0000,0.0000,3.0000,0.0000,.0000,0.0000,0.0000
1973-12,0.0000,.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1974-01,0.0000,.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1974-02,0.0000,.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000
1974-03,163.0000,167.8539,7.0000,85.0000,,,,0.0000,.0000,0.0000,0.0000,71.0000,81.2244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000,20.0000,20.0000,0.0000,20.0000,0.0000,0.0000,0.0000,0.0000,7.0000,0.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.0000,21.0000,0.0000,21.0000,6.0000,6.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,26.0000,27.6294,0.0000,26.0000,0.0000,0.0000,0.0000,0.0000,0.0000,.0000,0.0000,0.0000
1974-04,20067.9998,19950.7273,126.0000,12386.9998,,,,597.0000,597.0001,0.0000,597.0000,7476.0000,7476.0000,0.0000,0.0000,125.0000,125.0000,0.0000,125.0000,61.0000,0.0000,61.0000,0.0000,1709.0000,1709.0000,0.0000,1709.0000,280.0000,280.0000,0.0000,266.0000,250.0000,250.0000,.0000,250.0000,57.0000,0.0000,57.0000,0.0000,2027.0000,2027.0068,0.0000,2027.0000,167.0000,167.0000,.0000,167.0000,724.0001,732.7207,0.0000,717.0001,153.0000,153.0000,0.0000,134.0000,23.0000,15.0000,8.0000,0.0000,697.0000,697.0000,0.0000,697.0000,820.0000,820.0000,0.0000,820.0000,1511.0000,1511.0000,0.0000,1511.0000,204.0000,204.0000,0.0000,180.0000,687.0000,687.0000,0.0000,687.0000,2499.9998,2499.9998,0.0000,2499.9998
1974-05,52535.9991,51453.7281,1175.7747,38153.4253,,,,2005.0001,2005.0002,0.0000,2005.0002,9506.9990,9506.9990,0.0000,0.0000,568.0000,499.5941,68.4059,499.5941,126.0000,0.0000,126.0000,0.0000,6431.0000,6431.0000,0.0000,6431.0000,719.0000,719.0000,0.0000,610.0000,1312.0000,1312.0000,0.0000,1312.0000,77.0000,0.0000,77.0000,0.0000,5671.0000,5671.0293,0.0000,5671.0000,3666.0000,3666.0193,0.0000,3666.0000,1904.0000,1904.0000,0.0000,1904.0000,306.0000,306.0000,.0000,278.0000,163.0000,36.7626,126.2374,0.0000,3193.0000,3124.2307,68.7692,3000.0239,2765.0000,2765.0000,.0001,436.7444,4097.0005,4097.0005,0.0000,3074.4250,542.0000,542.0000,.0000,491.0000,2421.0000,2514.4546,0.0000,2421.0000,7062.9995,6353.6377,709.3621,6353.6377
1974-06,37584.0010,40740.5978,337.0001,28768.0004,,,,1652.0000,1716.2123,0.0000,1652.0000,7238.0005,7917.0776,0.0000,0.0000,383.0000,383.0000,0.0000,383.0000,141.0000,0.0000,141.0000,0.0000,4070.0002,4340.4185,0.0000,4070.0002,560.0001,560.0000,.0001,43.0000,1050.0000,1083.9447,0.0000,1050.0000,73.0000,0.0000,73.0000,0.0000,4718.0000,5097.5894,0.0000,4718.0000,1585.0001,2031.1437,0.0000,1585.0001,1324.0000,1459.0327,0.0000,1071.0000,262.0000,262.0000,0.0000,262.0000,197.0000,74.0000,123.0000,0.0000,1857.0000,2052.0220,0.0000,1857.0000,2333.0000,2665.9182,0.0000,2333.0000,2575.0000,3039.1199,0.0000,2575.0000,408.0000,425.8540,0.0000,154.0000,1908.0001,1953.2493,0.0000,1765.0000,5250.0000,5680.0156,0.0000,5250.0000
1974-07,57245.0004,56713.0385,2728.3486,35614.6425,,,,1531.0001,1725.6067,0.0000,1234.0001,9936.0000,10400.2725,0.0000,0.0000,514.0000,499.5941,14.4059,499.5941,112.0000,0.0000,112.0000,0.0000,6376.0000,6573.7915,0.0000,6376.0000,550.0000,550.0000,0.0000,339.0000,2064.0002,2141.7478,0.0000,2064.0002,92.0000,0.0000,92.0000,0.0000,9369.0000,9775.7920,0.0000,8632.9854,665.0000,664.9999,.0000,0.0000,1570.0000,1570.0000,0.0000,1173.0000,321.0000,326.7796,0.0000,321.0000,376.0000,265.0000,111.0000,0.0000,2757.0000,2973.8669,0.0000,2757.0000,4441.0000,3835.8862,605.1135,0.0000,3492.0000,4124.5303,0.0000,3074.4250,1082.0000,1082.0000,0.0000,1082.0000,3039.0000,3039.0000,0.0000,1707.9999,8958.0000,7164.1709,1793.8291,6353.6377
1974-08,46905.9998,47387.9583,176.0001,28695.9998,,,,1288.0000,1392.9617,0.0000,1275.0000,10164.0000,10307.5811,0.0000,0.0000,377.0000,377.0000,0.0000,377.0000,108.0000,0.0000,108.0000,0.0000,5740.0005,5790.8218,0.0000,5740.0010,349.0000,349.0000,0.0000,349.0000,1617.0000,1651.9214,0.0000,1617.0000,68.0000,0.0000,68.0000,0.0000,6642.9995,6861.1890,0.0000,6642.9995,1782.0000,1782.0000,0.0000,0.0000,1428.0000,1428.0000,0.0000,1151.0000,269.0000,272.7026,0.0000,269.0000,338.0000,338.0000,0.0000,0.0000,2006.0000,2107.7810,0.0000,2006.0000,3463.9998,3463.9998,0.0000,0.0000,2556.0000,2556.0000,.0000,2429.9998,816.0000,816.0000,0.0000,816.0000,1892.0000,1892.0000,0.0000,712.0000,6001.0000,6001.0000,.0001,5310.9995
1974-09,27029.9998,27041.4741,128.0001,15976.0000,,,,1114.0000,1114.0000,0.0000,1064.0000,5531.0000,5578.9697,0.0000,0.0000,272.0000,272.0000,.0000,272.0000,68.0000,0.0000,68.0000,0.0000,3026.0000,3026.0000,0.0000,2384.0000,211.0000,211.0000,0.0000,193.0000,790.0000,794.1849,0.0000,790.0000,60.0000,0.0000,60.0000,0.0000,3169.0000,3256.3196,0.0000,3169.0000,2906.9998,2907.0000,0.0000,1268.0000,964.0001,964.0001,.0000,653.0000,177.0000,177.0000,0.0000,133.0000,216.0000,216.0000,0.0000,0.0000,1398.0000,1398.0000,0.0000,1398.0000,1365.0000,1365.0000,0.0000,857.0000,1431.0000,1430.9999,.0001,798.0000,416.0000,416.0000,0.0000,416.0000,869.0000,869.0000,0.0000,0.0000,3046.0000,3046.0000,0.0000,2581.0000
1974-10,8260.0000,8867.4032,91.0000,5494.0000,,,,318.0000,351.8759,0.0000,140.0000,1681.0000,1922.9478,0.0000,0.0000,98.0000,117.9840,0.0000,98.0000,36.0000,0.0000,36.0000,0.0000,826.0001,929.9907,0.0000,373.0000,120.0000,120.0000,0.0000,59.0000,135.0000,153.2442,0.0000,135.0000,55.0000,0.0000,55.0000,0.0000,967.9999,1111.9163,0.0000,967.9999,278.0000,333.5248,0.0000,278.0000,619.0000,619.0000,0.0000,450.0000,144.0000,144.0000,0.0000,82.0000,33.0000,33.0000,0.0000,0.0000,568.0000,606.7324,0.0000,568.0000,219.0000,219.0000,0.0000,219.0000,559.0000,559.0000,0.0000,559.0000,155.0000,164.4551,0.0000,155.0000,288.0000,320.7320,0.0000,288.0000,1160.0000,1160.0000,.0000,1122.0000
1974-11,52.0000,57.9397,2.0000,31.0000,,,,0.0000,0.0000,0.0000,0.0000,19.0000,21.6234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.7235,0.0000,4.0000,3.0000,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,2.0000,0.0000,3.0000,3.3759,0.0000,3.0000,0.0000,4.0000,0.0000,0.0000,9.0000,9.0000,0.0000,9.0000,2.0000,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,2.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,3.0000,3.2168,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3.0000,0.0000,3.0000
